ID,hour,minute,second,time_interval,x,y
675561,8,14,9,0,63,40
675561,8,14,21,0,63,39
675561,8,14,33,0,64,38
675561,8,14,45,0,65,37
675561,8,14,57,0,66,37
675561,8,15,9,0,67,37
675561,8,15,19,10,67,37
675561,8,25,49,0,66,37
675561,8,26,1,0,65,37
675561,8,26,13,0,64,38
675561,8,26,25,0,63,39
675561,8,26,37,0,64,40
675561,8,26,49,0,64,41
675561,8,27,1,0,63,42
675561,8,27,13,0,64,43
675561,8,27,25,0,64,44
675561,8,27,37,0,63,45
675561,8,27,49,0,64,46
675561,8,28,1,0,64,47
675561,8,28,13,0,65,48
675561,8,28,25,0,65,49
675561,8,28,37,0,66,50
675561,8,28,49,0,65,51
675561,8,29,1,0,65,52
675561,8,29,13,0,65,53
675561,8,29,25,0,65,54
675561,8,29,37,0,64,55
675561,8,29,49,0,63,56
675561,8,30,1,0,62,55
675561,8,30,13,0,61,56
675561,8,30,25,0,60,56
675561,8,30,37,0,59,56
675561,8,30,49,0,58,57
675561,8,31,1,0,58,58
675561,8,31,13,0,58,59
675561,8,31,25,0,58,60
675561,8,31,37,0,58,61
675561,8,31,49,0,57,62
675561,8,32,1,0,58,63
675561,8,32,13,0,58,64
675561,8,32,25,0,58,65
675561,8,32,37,0,58,66
675561,8,32,49,0,58,67
675561,8,33,1,0,58,68
675561,8,33,13,0,58,69
675561,8,33,25,0,58,70
675561,8,33,37,0,58,71
675561,8,33,49,0,57,72
675561,8,34,1,0,58,73
675561,8,34,13,0,58,74
675561,8,34,25,0,58,75
675561,8,34,37,0,57,76
675561,8,34,49,0,57,77
675561,8,35,1,0,58,78
675561,8,35,13,0,57,79
675561,8,35,25,13,57,80
675561,8,49,8,0,57,79
675561,8,49,20,0,57,78
675561,8,49,32,0,57,77
675561,8,49,44,0,57,76
675561,8,49,56,0,58,75
675561,8,50,8,0,57,74
675561,8,50,20,0,57,73
675561,8,50,32,0,57,72
675561,8,50,44,0,57,71
675561,8,50,56,0,58,70
675561,8,51,8,0,58,69
675561,8,51,20,0,58,68
675561,8,51,32,0,57,67
675561,8,51,44,0,58,66
675561,8,51,56,0,57,65
675561,8,52,8,38,57,64
675561,9,30,55,0,58,63
675561,9,31,7,0,57,62
675561,9,31,19,0,58,61
675561,9,31,31,0,58,60
675561,9,31,43,0,57,59
675561,9,31,55,0,58,58
675561,9,32,7,0,58,57
675561,9,32,19,0,59,56
675561,9,32,31,0,60,55
675561,9,32,43,0,61,55
675561,9,32,55,0,62,56
675561,9,33,7,0,63,55
675561,9,33,19,0,64,55
675561,9,33,31,0,65,54
675561,9,33,43,0,65,53
675561,9,33,55,0,66,52
675561,9,34,7,0,65,51
675561,9,34,19,0,65,50
675561,9,34,31,0,65,49
675561,9,34,43,0,66,48
675561,9,34,55,0,66,47
675561,9,35,7,0,65,46
675561,9,35,19,0,64,45
675561,9,35,31,0,63,44
675561,9,35,43,0,64,43
675561,9,35,55,0,63,42
675561,9,36,7,0,64,41
675561,9,36,19,0,63,40
675561,9,36,31,0,63,39
675561,9,36,43,0,64,38
675561,9,36,55,0,63,37
675561,9,37,7,0,62,36
675561,9,37,19,0,63,35
675561,9,37,31,0,62,34
675561,9,37,43,0,61,33
675561,9,37,55,0,60,33
675561,9,38,7,0,59,32
675561,9,38,19,0,58,32
675561,9,38,31,0,57,31
675561,9,38,43,0,56,31
675561,9,38,55,0,55,31
675561,9,39,7,0,54,31
675561,9,39,19,0,53,30
675561,9,39,31,0,52,29
675561,9,39,43,0,51,28
675561,9,39,55,0,50,28
675561,9,40,7,0,49,28
675561,9,40,19,0,48,28
675561,9,40,31,0,47,27
675561,9,40,43,0,46,27
675561,9,40,55,0,45,26
675561,9,41,7,0,44,25
675561,9,41,19,0,45,24
675561,9,41,23,2,45,24
675561,9,43,28,0,44,25
675561,9,43,40,0,45,26
675561,9,43,52,0,46,27
675561,9,44,4,0,47,27
675561,9,44,16,0,48,28
675561,9,44,28,0,49,28
675561,9,44,40,0,50,29
675561,9,44,52,0,51,28
675561,9,45,4,0,52,28
675561,9,45,16,0,53,29
675561,9,45,28,0,54,29
675561,9,45,40,0,55,30
675561,9,45,52,0,56,30
675561,9,46,4,0,57,30
675561,9,46,16,0,58,31
675561,9,46,28,0,59,31
675561,9,46,40,0,60,32
675561,9,46,52,0,61,33
675561,9,47,4,0,62,34
675561,9,47,16,0,62,35
675561,9,47,28,0,61,36
675561,9,47,40,0,62,37
675561,9,47,52,0,63,38
675561,9,48,4,0,64,39
675561,9,48,16,0,63,40
675561,9,48,28,0,62,41
675561,9,48,40,0,61,42
675561,9,48,52,0,60,43
675561,9,49,4,0,59,44
675561,9,49,16,0,58,45
675561,9,49,28,0,57,46
675561,9,49,40,0,56,47
675561,9,49,52,0,55,47
675561,9,50,4,0,54,48
675561,9,50,16,0,53,49
675561,9,50,28,0,52,50
675561,9,50,40,0,51,50
675561,9,50,52,0,50,51
675561,9,51,4,0,49,52
675561,9,51,16,0,48,52
675561,9,51,28,0,47,53
675561,9,51,40,0,46,54
675561,9,51,52,0,45,55
675561,9,52,4,0,44,56
675561,9,52,16,0,43,57
675561,9,52,28,0,42,58
675561,9,52,40,0,41,59
675561,9,52,52,0,40,60
675561,9,53,4,0,39,61
675561,9,53,16,0,38,61
675561,9,53,28,0,37,62
675561,9,53,40,0,36,62
675561,9,53,52,0,35,63
675561,9,54,4,0,34,64
675561,9,54,16,0,33,65
675561,9,54,28,0,32,66
675561,9,54,40,0,31,66
675561,9,54,52,0,30,67
675561,9,55,4,16,29,67
675561,10,11,44,0,30,67
675561,10,11,56,0,31,66
675561,10,12,8,0,32,65
675561,10,12,20,0,33,66
675561,10,12,32,0,34,65
675561,10,12,44,0,35,65
675561,10,12,56,0,36,64
675561,10,13,8,0,37,63
675561,10,13,20,0,38,63
675561,10,13,32,0,39,62
675561,10,13,44,0,40,61
675561,10,13,56,0,41,60
675561,10,14,8,0,42,59
675561,10,14,20,0,43,58
675561,10,14,32,0,44,57
675561,10,14,44,0,45,56
675561,10,14,56,0,46,55
675561,10,15,8,0,47,54
675561,10,15,20,0,48,53
675561,10,15,32,0,49,52
675561,10,15,44,0,50,53
675561,10,15,56,0,51,52
675561,10,16,8,0,52,51
675561,10,16,20,0,53,51
675561,10,16,32,0,54,50
675561,10,16,44,0,55,49
675561,10,16,56,0,56,48
675561,10,17,8,0,57,47
675561,10,17,20,0,58,46
675561,10,17,32,0,59,45
675561,10,17,44,0,60,44
675561,10,17,56,0,61,43
675561,10,18,8,0,62,44
675561,10,18,20,0,63,43
675561,10,18,32,0,64,43
675561,10,18,44,0,65,42
675561,10,18,56,0,66,41
675561,10,19,8,0,67,42
675561,10,19,20,0,68,41
675561,10,19,32,0,69,42
675561,10,19,44,0,70,42
675561,10,19,56,0,71,43
675561,10,20,8,0,72,43
675561,10,20,20,0,73,44
675561,10,20,32,0,74,45
675561,10,20,44,0,75,46
675561,10,20,56,0,76,47
675561,10,21,8,0,77,48
675561,10,21,20,0,78,48
675561,10,21,32,0,79,47
675561,10,21,44,0,80,46
675561,10,21,56,0,81,47
675561,10,22,8,0,82,46
675561,10,22,20,0,83,45
675561,10,22,32,0,84,44
675561,10,22,44,0,85,43
675561,10,22,56,0,86,44
675561,10,23,1,4,86,44
675561,10,27,28,0,85,45
675561,10,27,40,0,84,44
675561,10,27,52,0,83,43
675561,10,28,4,0,82,44
675561,10,28,16,0,81,45
675561,10,28,28,0,80,46
675561,10,28,40,0,79,47
675561,10,28,52,0,78,47
675561,10,29,4,0,77,47
675561,10,29,16,0,76,47
675561,10,29,28,0,75,46
675561,10,29,40,0,74,46
675561,10,29,52,0,73,46
675561,10,30,4,0,72,46
675561,10,30,16,0,71,45
675561,10,30,28,0,70,44
675561,10,30,40,0,69,43
675561,10,30,52,0,68,42
675561,10,31,4,0,67,41
675561,10,31,16,0,66,42
675561,10,31,28,0,65,42
675561,10,31,40,0,64,43
675561,10,31,52,0,63,43
675561,10,32,4,0,62,42
675561,10,32,16,0,61,43
675561,10,32,28,0,60,44
675561,10,32,40,0,59,45
675561,10,32,52,0,58,45
675561,10,33,4,0,57,46
675561,10,33,16,0,56,47
675561,10,33,28,0,55,48
675561,10,33,40,0,54,49
675561,10,33,52,0,53,50
675561,10,34,4,0,52,50
675561,10,34,16,0,51,50
675561,10,34,28,0,50,51
675561,10,34,40,0,49,52
675561,10,34,52,0,48,52
675561,10,35,4,0,47,53
675561,10,35,16,0,46,54
675561,10,35,28,0,45,55
675561,10,35,40,0,44,56
675561,10,35,52,0,43,57
675561,10,36,4,0,42,58
675561,10,36,16,0,41,59
675561,10,36,28,0,40,60
675561,10,36,40,0,39,61
675561,10,36,52,0,38,62
675561,10,37,4,0,37,63
675561,10,37,16,0,36,64
675561,10,37,28,0,35,65
675561,10,37,40,0,34,66
675561,10,37,52,0,33,67
675561,10,38,4,0,33,68
675561,10,38,16,0,33,69
675561,10,38,28,0,34,70
675561,10,38,40,0,35,71
675561,10,38,52,0,36,72
675561,10,39,4,0,37,73
675561,10,39,16,0,38,74
675561,10,39,28,0,39,74
675561,10,39,40,0,40,75
675561,10,39,52,0,41,76
675561,10,40,4,0,42,77
675561,10,40,16,0,43,78
675561,10,40,20,4,43,78
675561,10,44,58,0,42,77
675561,10,45,10,0,41,76
675561,10,45,22,0,40,75
675561,10,45,34,0,39,75
675561,10,45,46,0,38,74
675561,10,45,58,0,37,73
675561,10,46,10,0,36,72
675561,10,46,22,0,35,71
675561,10,46,34,0,34,70
675561,10,46,46,0,34,69
675561,10,46,58,0,33,68
675561,10,47,10,0,34,67
675561,10,47,22,0,34,66
675561,10,47,34,0,35,65
675561,10,47,46,0,36,64
675561,10,47,58,0,37,63
675561,10,48,10,0,38,62
675561,10,48,22,0,39,62
675561,10,48,34,0,40,61
675561,10,48,46,0,41,60
675561,10,48,58,0,42,59
675561,10,49,10,0,43,58
675561,10,49,22,0,44,57
675561,10,49,34,0,45,56
675561,10,49,46,0,46,55
675561,10,49,58,0,47,54
675561,10,50,10,0,48,53
675561,10,50,22,0,49,53
675561,10,50,34,0,50,52
675561,10,50,46,0,51,51
675561,10,50,58,0,52,51
675561,10,51,10,0,53,51
675561,10,51,22,0,54,50
675561,10,51,34,7,55,50
675561,10,59,14,0,54,49
675561,10,59,26,0,55,48
675561,10,59,38,0,56,47
675561,10,59,50,0,57,46
675561,11,0,2,0,58,45
675561,11,0,14,0,59,44
675561,11,0,26,0,60,43
675561,11,0,38,0,61,42
675561,11,0,50,0,62,41
675561,11,1,2,0,63,40
675561,11,1,14,0,64,39
675561,11,1,26,0,64,38
675561,11,1,38,0,65,37
675561,11,1,50,0,66,37
675561,11,2,2,0,67,37
675561,11,2,7,28,67,37
675561,11,30,25,0,66,36
675561,11,30,37,0,65,37
675561,11,30,49,0,64,38
675561,11,31,1,0,64,39
675561,11,31,13,0,64,40
675561,11,31,25,0,64,41
675561,11,31,37,0,64,42
675561,11,31,49,0,64,43
675561,11,32,1,0,63,44
675561,11,32,13,0,63,45
675561,11,32,25,0,64,46
675561,11,32,37,0,64,47
675561,11,32,49,0,65,48
675561,11,33,1,0,65,49
675561,11,33,13,0,65,50
675561,11,33,25,0,66,51
675561,11,33,37,0,66,52
675561,11,33,49,0,66,53
675561,11,34,1,0,66,54
675561,11,34,13,0,66,55
675561,11,34,25,0,67,56
675561,11,34,37,0,68,57
675561,11,34,49,0,69,58
675561,11,35,1,0,68,59
675561,11,35,13,0,69,60
675561,11,35,25,0,69,61
675561,11,35,37,0,68,62
675561,11,35,49,0,69,63
675561,11,36,1,0,68,64
675561,11,36,13,0,68,65
675561,11,36,25,0,69,66
675561,11,36,37,0,69,67
675561,11,36,49,0,69,68
675561,11,37,1,0,68,69
675561,11,37,13,0,68,70
675561,11,37,25,0,69,71
675561,11,37,37,0,68,72
675561,11,37,49,0,68,73
675561,11,38,1,0,69,74
675561,11,38,13,0,69,75
675561,11,38,25,0,70,76
675561,11,38,37,0,71,77
675561,11,38,49,0,72,78
675561,11,39,1,0,73,78
675561,11,39,13,0,74,77
675561,11,39,25,0,75,76
675561,11,39,37,0,76,77
675561,11,39,49,0,77,77
675561,11,40,1,0,78,76
675561,11,40,13,0,79,77
675561,11,40,25,0,80,77
675561,11,40,37,0,81,77
675561,11,40,41,9,81,77
675561,11,50,28,0,80,78
675561,11,50,40,0,79,78
675561,11,50,52,0,78,77
675561,11,51,4,0,77,77
675561,11,51,16,0,76,77
675561,11,51,28,0,75,76
675561,11,51,40,0,74,76
675561,11,51,52,0,73,76
675561,11,52,4,0,72,77
675561,11,52,16,0,71,77
675561,11,52,28,0,70,76
675561,11,52,40,0,69,75
675561,11,52,52,0,69,74
675561,11,53,4,0,69,73
675561,11,53,16,0,69,72
675561,11,53,28,0,69,71
675561,11,53,40,0,69,70
675561,11,53,52,0,69,69
675561,11,54,4,0,68,68
675561,11,54,16,0,67,67
675561,11,54,28,0,66,66
675561,11,54,40,0,65,66
675561,11,54,52,0,64,67
675561,11,55,4,0,63,66
675561,11,55,16,0,62,67
675561,11,55,28,0,61,66
675561,11,55,40,0,60,66
675561,11,55,52,0,59,66
675561,11,56,4,0,58,65
675561,11,56,16,31,57,64
675561,12,27,49,0,57,65
675561,12,28,1,0,57,66
675561,12,28,13,0,58,67
675561,12,28,25,0,58,68
675561,12,28,37,0,57,69
675561,12,28,49,0,58,70
675561,12,29,1,0,58,71
675561,12,29,13,0,58,72
675561,12,29,25,0,58,73
675561,12,29,37,0,57,74
675561,12,29,49,0,58,75
675561,12,30,1,0,58,76
675561,12,30,13,0,58,77
675561,12,30,25,0,59,78
675561,12,30,37,0,58,79
675561,12,30,49,0,58,80
675561,12,31,1,0,57,81
675561,12,31,13,0,58,82
675561,12,31,25,0,57,83
675561,12,31,37,0,57,84
675561,12,31,49,0,57,85
675561,12,32,1,0,56,86
675561,12,32,13,0,55,87
675561,12,32,25,0,54,86
675561,12,32,37,0,53,86
675561,12,32,49,0,52,85
675561,12,33,1,0,51,85
675561,12,33,13,0,50,84
675561,12,33,25,0,49,83
675561,12,33,37,0,48,82
675561,12,33,49,0,47,81
675561,12,34,1,0,46,80
675561,12,34,13,0,45,79
675561,12,34,25,0,44,78
675561,12,34,37,0,43,77
675561,12,34,49,0,42,76
675561,12,35,1,0,41,75
675561,12,35,13,0,40,75
675561,12,35,25,0,39,75
675561,12,35,37,0,38,74
675561,12,35,49,0,37,73
675561,12,36,1,0,36,72
675561,12,36,13,0,35,71
675561,12,36,25,0,34,70
675561,12,36,37,0,33,69
675561,12,36,49,0,33,68
675561,12,37,1,0,32,67
675561,12,37,13,0,31,66
675561,12,37,25,0,30,66
675561,12,37,37,0,29,67
675561,12,37,49,0,28,66
675561,12,38,1,0,27,66
675561,12,38,13,0,26,66
675561,12,38,25,0,25,66
675561,12,38,37,0,24,66
675561,12,38,49,0,23,67
675561,12,39,1,0,22,67
675561,12,39,13,0,21,67
675561,12,39,25,0,20,66
675561,12,39,37,0,19,66
675561,12,39,49,0,18,66
675561,12,40,1,0,17,66
675561,12,40,13,0,16,66
675561,12,40,17,9,16,66
675561,12,49,48,0,17,67
675561,12,50,0,0,18,67
675561,12,50,12,0,19,67
675561,12,50,24,0,20,66
675561,12,50,36,0,21,66
675561,12,50,48,0,22,66
675561,12,51,0,0,23,67
675561,12,51,12,0,24,67
675561,12,51,24,0,25,67
675561,12,51,36,0,26,66
675561,12,51,48,0,27,66
675561,12,52,0,0,28,67
675561,12,52,12,0,29,66
675561,12,52,24,0,30,67
675561,12,52,36,0,31,67
675561,12,52,48,0,32,66
675561,12,53,0,0,33,65
675561,12,53,12,0,34,64
675561,12,53,24,0,34,63
675561,12,53,36,0,33,62
675561,12,53,48,0,32,61
675561,12,54,0,0,31,61
675561,12,54,12,0,30,60
675561,12,54,24,0,29,59
675561,12,54,36,0,28,58
675561,12,54,48,0,27,58
675561,12,55,0,0,26,57
675561,12,55,12,0,25,56
675561,12,55,24,0,24,55
675561,12,55,36,0,23,54
675561,12,55,48,0,22,53
675561,12,56,0,0,21,52
675561,12,56,12,0,20,51
675561,12,56,24,0,19,50
675561,12,56,36,0,18,49
675561,12,56,48,0,17,48
675561,12,57,0,0,17,47
675561,12,57,12,0,16,46
675561,12,57,24,0,16,45
675561,12,57,36,0,16,44
675561,12,57,48,0,17,43
675561,12,57,52,5,17,43
675561,13,3,48,0,16,43
675561,13,4,0,0,15,44
675561,13,4,12,0,14,43
675561,13,4,24,0,13,44
675561,13,4,36,0,12,43
675561,13,4,48,0,11,44
675561,13,5,0,0,10,44
675561,13,5,12,0,9,43
675561,13,5,24,0,8,42
675561,13,5,36,0,7,42
675561,13,5,48,0,6,43
675561,13,5,53,34,6,43
675561,13,40,28,0,7,43
675561,13,40,40,0,8,42
675561,13,40,52,0,9,43
675561,13,41,4,0,10,43
675561,13,41,16,0,11,43
675561,13,41,28,0,12,43
675561,13,41,40,0,13,44
675561,13,41,52,0,14,43
675561,13,42,4,0,15,42
675561,13,42,16,0,16,41
675561,13,42,28,0,17,40
675561,13,42,40,0,17,39
675561,13,42,52,0,18,38
675561,13,43,4,0,19,39
675561,13,43,16,0,20,38
675561,13,43,28,0,21,39
675561,13,43,40,0,22,39
675561,13,43,52,0,23,38
675561,13,44,4,0,24,39
675561,13,44,16,0,25,39
675561,13,44,28,0,26,38
675561,13,44,40,0,27,37
675561,13,44,52,0,28,36
675561,13,45,4,0,29,36
675561,13,45,16,0,30,35
675561,13,45,28,0,31,34
675561,13,45,40,0,32,33
675561,13,45,45,11,32,33
675561,13,57,17,0,31,34
675561,13,57,29,0,32,35
675561,13,57,41,0,33,36
675561,13,57,53,0,34,36
675561,13,58,5,0,35,37
675561,13,58,17,0,36,38
675561,13,58,29,0,37,37
675561,13,58,41,0,38,36
675561,13,58,53,0,39,36
675561,13,59,5,0,40,35
675561,13,59,17,0,41,34
675561,13,59,29,0,42,33
675561,13,59,41,0,42,32
675561,13,59,53,0,43,31
675561,14,0,5,0,44,30
675561,14,0,17,0,45,29
675561,14,0,29,0,46,28
675561,14,0,41,0,46,27
675561,14,0,53,0,45,26
675561,14,1,5,0,45,25
675561,14,1,17,0,45,24
675561,14,1,29,0,44,23
675561,14,1,41,0,44,22
675561,14,1,53,0,43,21
675561,14,2,5,0,43,20
675561,14,2,17,0,42,19
675561,14,2,29,0,42,18
675561,14,2,41,0,43,17
675561,14,2,53,0,44,16
675561,14,3,5,0,45,15
675561,14,3,17,0,46,14
675561,14,3,29,0,47,13
675561,14,3,41,0,47,12
675561,14,3,53,0,47,11
675561,14,3,57,2,47,11
675561,14,6,38,0,48,12
675561,14,6,50,0,47,13
675561,14,7,2,0,47,14
675561,14,7,14,0,46,15
675561,14,7,26,0,45,16
675561,14,7,38,0,45,17
675561,14,7,50,0,44,18
675561,14,8,2,0,43,19
675561,14,8,14,0,42,20
675561,14,8,26,0,42,21
675561,14,8,38,0,43,22
675561,14,8,50,0,43,23
675561,14,9,2,0,44,24
675561,14,9,14,0,44,25
675561,14,9,26,0,45,26
675561,14,9,38,0,46,27
675561,14,9,50,0,47,28
675561,14,10,2,0,48,29
675561,14,10,14,0,49,28
675561,14,10,26,0,50,29
675561,14,10,38,0,51,29
675561,14,10,50,0,52,29
675561,14,11,2,0,53,30
675561,14,11,14,0,54,29
675561,14,11,26,0,55,30
675561,14,11,38,0,56,30
675561,14,11,50,0,57,30
675561,14,12,2,0,58,31
675561,14,12,14,0,59,32
675561,14,12,26,0,60,33
675561,14,12,38,0,61,33
675561,14,12,50,0,62,34
675561,14,13,2,0,62,35
675561,14,13,14,0,62,36
675561,14,13,26,0,62,37
675561,14,13,38,0,63,38
675561,14,13,50,0,64,39
675561,14,14,2,0,64,40
675561,14,14,14,0,65,41
675561,14,14,26,0,66,41
675561,14,14,38,0,67,42
675561,14,14,50,0,68,43
675561,14,15,2,0,69,44
675561,14,15,6,10,69,44
675561,14,25,28,0,68,43
675561,14,25,40,0,67,42
675561,14,25,52,0,66,42
675561,14,26,4,0,65,41
675561,14,26,16,0,64,40
675561,14,26,28,0,64,39
675561,14,26,40,0,63,38
675561,14,26,52,0,62,37
675561,14,27,4,0,63,36
675561,14,27,16,0,62,35
675561,14,27,28,0,62,34
675561,14,27,40,0,61,33
675561,14,27,52,0,60,33
675561,14,28,4,0,59,32
675561,14,28,16,0,58,32
675561,14,28,28,0,57,31
675561,14,28,40,0,56,31
675561,14,28,52,0,55,31
675561,14,29,4,0,54,30
675561,14,29,16,0,53,30
675561,14,29,28,0,52,29
675561,14,29,40,0,51,28
675561,14,29,52,0,50,29
675561,14,30,4,0,49,28
675561,14,30,16,0,48,29
675561,14,30,28,0,47,28
675561,14,30,40,0,46,29
675561,14,30,52,0,45,30
675561,14,31,4,0,44,31
675561,14,31,16,0,43,32
675561,14,31,28,0,42,33
675561,14,31,40,0,41,34
675561,14,31,52,0,40,35
675561,14,32,4,0,39,36
675561,14,32,16,0,38,36
675561,14,32,28,0,37,37
675561,14,32,40,0,36,37
675561,14,32,52,0,35,37
675561,14,33,4,0,34,36
675561,14,33,16,0,33,36
675561,14,33,28,0,32,35
675561,14,33,40,0,31,34
675561,14,33,52,0,32,33
675561,14,34,25,0,31,34
675561,14,34,37,0,30,35
675561,14,34,49,0,29,36
675561,14,35,1,0,28,35
675561,14,35,13,0,27,35
675561,14,35,25,0,26,36
675561,14,35,37,0,25,37
675561,14,35,49,0,24,38
675561,14,36,1,0,23,38
675561,14,36,13,0,22,38
675561,14,36,25,0,21,37
675561,14,36,37,0,20,37
675561,14,36,49,0,19,38
675561,14,37,1,0,18,38
675561,14,37,13,0,17,39
675561,14,37,25,0,17,40
675561,14,37,37,0,16,41
675561,14,37,49,0,17,42
675561,14,38,1,0,16,43
675561,14,38,13,0,15,44
675561,14,38,25,0,16,45
675561,14,38,37,0,15,46
675561,14,38,49,0,16,47
675561,14,39,1,0,17,48
675561,14,39,13,0,18,49
675561,14,39,25,0,19,50
675561,14,39,37,0,20,51
675561,14,39,49,0,21,52
675561,14,40,1,0,22,52
675561,14,40,13,0,23,53
675561,14,40,25,0,24,54
675561,14,40,37,0,25,55
675561,14,40,49,0,26,56
675561,14,41,1,0,27,57
675561,14,41,13,0,28,58
675561,14,41,25,0,29,58
675561,14,41,37,0,30,59
675561,14,41,49,0,31,60
675561,14,42,1,0,32,61
675561,14,42,13,0,33,62
675561,14,42,25,0,34,61
675561,14,42,37,0,35,62
675561,14,42,49,0,36,63
675561,14,43,1,0,37,62
675561,14,43,13,0,38,62
675561,14,43,25,0,39,61
675561,14,43,37,0,40,61
675561,14,43,49,0,41,61
675561,14,44,1,29,42,60
675561,15,13,41,0,43,59
675561,15,13,53,0,44,58
675561,15,14,5,0,45,57
675561,15,14,17,0,45,56
675561,15,14,29,0,46,55
675561,15,14,41,0,47,54
675561,15,14,53,0,48,54
675561,15,15,5,0,49,53
675561,15,15,17,0,50,53
675561,15,15,29,0,51,52
675561,15,15,41,0,52,51
675561,15,15,53,0,53,50
675561,15,16,5,0,54,49
675561,15,16,17,0,55,48
675561,15,16,29,0,56,47
675561,15,16,41,0,57,46
675561,15,16,53,0,58,45
675561,15,17,5,0,59,44
675561,15,17,17,0,60,43
675561,15,17,29,0,61,42
675561,15,17,41,0,62,41
675561,15,17,53,0,63,40
675561,15,18,5,0,64,39
675561,15,18,17,0,63,38
675561,15,18,29,0,62,37
675561,15,18,41,0,61,36
675561,15,18,53,0,62,35
675561,15,19,5,0,62,34
675561,15,19,17,0,61,33
675561,15,19,29,0,60,33
675561,15,19,41,0,59,32
675561,15,19,53,0,58,31
675561,15,20,5,0,57,32
675561,15,20,17,0,56,31
675561,15,20,29,0,55,30
675561,15,20,41,0,54,30
675561,15,20,53,0,53,29
675561,15,21,5,0,52,28
675561,15,21,17,0,51,29
675561,15,21,29,0,50,28
675561,15,21,41,0,49,28
675561,15,21,53,0,48,29
675561,15,22,5,0,47,28
675561,15,22,17,0,46,27
675561,15,22,29,0,45,26
675561,15,22,41,33,44,25
675561,15,55,54,0,45,26
675561,15,56,6,0,46,27
675561,15,56,18,0,47,28
675561,15,56,30,0,48,29
675561,15,56,42,0,49,29
675561,15,56,54,0,50,28
675561,15,57,6,0,51,28
675561,15,57,18,0,52,28
675561,15,57,30,0,53,29
675561,15,57,42,0,54,29
675561,15,57,54,0,55,30
675561,15,58,6,0,56,31
675561,15,58,18,0,57,30
675561,15,58,30,0,58,31
675561,15,58,42,0,59,32
675561,15,58,54,0,60,32
675561,15,59,6,0,61,33
675561,15,59,18,0,62,34
675561,15,59,30,0,62,35
675561,15,59,42,0,61,36
675561,15,59,54,0,62,37
675561,16,0,6,0,63,38
675561,16,0,18,0,63,39
675561,16,0,30,0,63,40
675561,16,0,42,0,64,41
675561,16,0,54,0,64,42
675561,16,1,6,0,63,43
675561,16,1,18,0,64,44
675561,16,1,30,0,63,45
675561,16,1,42,0,64,46
675561,16,1,54,0,65,47
675561,16,2,6,0,66,48
675561,16,2,18,0,66,49
675561,16,2,30,0,66,50
675561,16,2,42,0,65,51
675561,16,2,54,0,66,52
675561,16,3,6,0,65,53
675561,16,3,18,0,66,54
675561,16,3,30,0,67,55
675561,16,3,42,0,67,56
675561,16,3,54,0,68,57
675561,16,4,6,0,69,58
675561,16,4,18,0,68,59
675561,16,4,30,0,68,60
675561,16,4,42,0,69,61
675561,16,4,54,0,68,62
675561,16,5,6,0,68,63
675561,16,5,18,0,68,64
675561,16,5,30,0,69,65
675561,16,5,42,0,69,66
675561,16,5,54,0,68,67
675561,16,6,6,0,69,68
675561,16,6,18,0,68,69
675561,16,6,30,0,69,70
675561,16,6,42,0,69,71
675561,16,6,54,0,69,72
675561,16,7,6,0,69,73
675561,16,7,18,0,68,74
675561,16,7,30,0,69,75
675561,16,7,42,0,69,76
